participant_id,statement_id,issue_context,statement_true,explanation_condition,pre_belief_rating,post_belief_rating,topic_knowledge,pre_truth_aligned_accuracy,post_truth_aligned_accuracy,accuracy_change
P0309,election,controversial,TRUE,deceptive,5,5,4,5,5,0
P0309,great_wall,neutral,FALSE,accurate,5,3,3,3,5,2
P0309,gun_control,controversial,FALSE,deceptive,2,3,3,6,5,-1
P0309,lightning,neutral,FALSE,deceptive,2,2,4,6,6,0
P0309,vaccines,controversial,FALSE,accurate,1,1,5,7,7,0
P0309,water_boil,neutral,TRUE,deceptive,6,6,5,6,6,0
P0310,bones,neutral,TRUE,accurate,7,7,2,7,7,0
P0310,climate,controversial,TRUE,deceptive,7,6,4,7,6,-1
P0310,election,controversial,TRUE,deceptive,6,6,4,6,6,0
P0310,great_wall,neutral,FALSE,accurate,5,2,1,3,6,3
P0310,gun_control,controversial,FALSE,deceptive,2,4,2,6,4,-2
P0310,lightning,neutral,FALSE,deceptive,3,5,1,5,3,-2
P0310,vaccines,controversial,FALSE,deceptive,1,3,2,7,5,-2
P0310,water_boil,neutral,TRUE,accurate,3,7,1,3,7,4
P0311,bones,neutral,TRUE,accurate,7,7,7,7,7,0
P0311,climate,controversial,TRUE,deceptive,3,1,1,3,1,-2
P0311,election,controversial,TRUE,deceptive,4,4,3,4,4,0
P0311,great_wall,neutral,FALSE,deceptive,3,7,7,5,1,-4
P0311,gun_control,controversial,FALSE,deceptive,5,7,7,3,1,-2
P0311,lightning,neutral,FALSE,accurate,3,2,2,5,6,1
P0311,vaccines,controversial,FALSE,deceptive,7,7,5,1,1,0
P0311,water_boil,neutral,TRUE,accurate,7,5,5,7,5,-2
P0312,bones,neutral,TRUE,deceptive,1,1,4,1,1,0
P0312,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0312,election,controversial,TRUE,accurate,6,6,3,6,6,0
P0312,great_wall,neutral,FALSE,accurate,4,3,1,4,5,1
P0312,gun_control,controversial,FALSE,accurate,3,3,2,5,5,0
P0312,lightning,neutral,FALSE,deceptive,3,3,2,5,5,0
P0312,vaccines,controversial,FALSE,accurate,3,5,2,5,3,-2
P0312,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0313,bones,neutral,TRUE,accurate,5,5,1,5,5,0
P0313,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0313,election,controversial,TRUE,deceptive,7,6,6,7,6,-1
P0313,great_wall,neutral,FALSE,accurate,3,3,2,5,5,0
P0313,gun_control,controversial,FALSE,accurate,4,3,4,4,5,1
P0313,lightning,neutral,FALSE,accurate,4,4,1,4,4,0
P0313,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0313,water_boil,neutral,TRUE,accurate,3,4,1,3,4,1
P0314,bones,neutral,TRUE,accurate,4,7,1,4,7,3
P0314,climate,controversial,TRUE,deceptive,6,3,4,6,3,-3
P0314,election,controversial,TRUE,deceptive,6,2,6,6,2,-4
P0314,great_wall,neutral,FALSE,deceptive,1,7,3,7,1,-6
P0314,gun_control,controversial,FALSE,accurate,3,7,4,5,1,-4
P0314,lightning,neutral,FALSE,accurate,4,7,1,4,1,-3
P0314,vaccines,controversial,FALSE,deceptive,1,2,4,7,6,-1
P0314,water_boil,neutral,TRUE,accurate,7,7,7,7,7,0
P0315,bones,neutral,TRUE,accurate,4,4,2,4,4,0
P0315,climate,controversial,TRUE,deceptive,7,7,4,7,7,0
P0315,election,controversial,TRUE,accurate,7,7,6,7,7,0
P0315,great_wall,neutral,FALSE,deceptive,1,1,7,7,7,0
P0315,gun_control,controversial,FALSE,accurate,2,2,4,6,6,0
P0315,lightning,neutral,FALSE,accurate,2,4,2,6,4,-2
P0315,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0315,water_boil,neutral,TRUE,accurate,7,7,7,7,7,0
P0316,bones,neutral,TRUE,accurate,7,7,7,7,7,0
P0316,climate,controversial,TRUE,deceptive,5,5,5,5,5,0
P0316,election,controversial,TRUE,accurate,2,2,6,2,2,0
P0316,great_wall,neutral,FALSE,deceptive,5,4,4,3,4,1
P0316,gun_control,controversial,FALSE,accurate,5,1,6,3,7,4
P0316,lightning,neutral,FALSE,accurate,6,2,1,2,6,4
P0316,vaccines,controversial,FALSE,accurate,6,6,6,2,2,0
P0316,water_boil,neutral,TRUE,deceptive,4,6,5,4,6,2
P0317,bones,neutral,TRUE,deceptive,7,6,5,7,6,-1
P0317,climate,controversial,TRUE,accurate,6,7,6,6,7,1
P0317,election,controversial,TRUE,accurate,6,7,4,6,7,1
P0317,great_wall,neutral,FALSE,accurate,4,5,1,4,3,-1
P0317,gun_control,controversial,FALSE,accurate,2,2,4,6,6,0
P0317,lightning,neutral,FALSE,deceptive,6,7,5,2,1,-1
P0317,vaccines,controversial,FALSE,deceptive,1,1,6,7,7,0
P0317,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0318,bones,neutral,TRUE,accurate,7,7,7,7,7,0
P0318,climate,controversial,TRUE,deceptive,6,5,5,6,5,-1
P0318,election,controversial,TRUE,accurate,6,6,5,6,6,0
P0318,great_wall,neutral,FALSE,deceptive,1,2,4,7,6,-1
P0318,gun_control,controversial,FALSE,accurate,6,6,5,2,2,0
P0318,lightning,neutral,FALSE,accurate,6,1,2,2,7,5
P0318,vaccines,controversial,FALSE,accurate,1,1,7,7,7,0
P0318,water_boil,neutral,TRUE,deceptive,7,7,6,7,7,0
P0319,bones,neutral,TRUE,accurate,4,7,7,4,7,3
P0319,climate,controversial,TRUE,accurate,4,4,4,4,4,0
P0319,election,controversial,TRUE,deceptive,7,5,7,7,5,-2
P0319,great_wall,neutral,FALSE,accurate,4,4,4,4,4,0
P0319,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0319,lightning,neutral,FALSE,accurate,4,4,4,4,4,0
P0319,vaccines,controversial,FALSE,accurate,7,4,5,1,4,3
P0319,water_boil,neutral,TRUE,deceptive,5,5,5,5,5,0
P0320,bones,neutral,TRUE,accurate,6,6,5,6,6,0
P0320,climate,controversial,TRUE,accurate,6,6,5,6,6,0
P0320,election,controversial,TRUE,deceptive,1,1,5,1,1,0
P0320,great_wall,neutral,FALSE,deceptive,1,3,2,7,5,-2
P0320,gun_control,controversial,FALSE,deceptive,4,4,5,4,4,0
P0320,lightning,neutral,FALSE,deceptive,2,3,4,6,5,-1
P0320,vaccines,controversial,FALSE,accurate,1,1,5,7,7,0
P0320,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0321,bones,neutral,TRUE,deceptive,6,7,3,6,7,1
P0321,climate,controversial,TRUE,deceptive,6,6,3,6,6,0
P0321,election,controversial,TRUE,deceptive,4,4,2,4,4,0
P0321,great_wall,neutral,FALSE,deceptive,1,2,1,7,6,-1
P0321,gun_control,controversial,FALSE,deceptive,3,1,2,5,7,2
P0321,lightning,neutral,FALSE,deceptive,4,3,1,4,5,1
P0321,vaccines,controversial,FALSE,accurate,1,1,2,7,7,0
P0321,water_boil,neutral,TRUE,accurate,2,2,1,2,2,0
P0322,bones,neutral,TRUE,accurate,7,7,5,7,7,0
P0322,climate,controversial,TRUE,accurate,7,7,7,7,7,0
P0322,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0322,great_wall,neutral,FALSE,deceptive,2,6,2,6,2,-4
P0322,gun_control,controversial,FALSE,deceptive,1,1,4,7,7,0
P0322,lightning,neutral,FALSE,deceptive,1,1,5,7,7,0
P0322,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0322,water_boil,neutral,TRUE,deceptive,7,7,6,7,7,0
P0323,bones,neutral,TRUE,deceptive,7,6,5,7,6,-1
P0323,climate,controversial,TRUE,accurate,7,7,5,7,7,0
P0323,election,controversial,TRUE,accurate,7,7,5,7,7,0
P0323,great_wall,neutral,FALSE,deceptive,3,6,1,5,2,-3
P0323,gun_control,controversial,FALSE,deceptive,3,3,2,5,5,0
P0323,lightning,neutral,FALSE,deceptive,2,3,2,6,5,-1
P0323,vaccines,controversial,FALSE,accurate,2,2,3,6,6,0
P0323,water_boil,neutral,TRUE,deceptive,6,3,2,6,3,-3
P0324,bones,neutral,TRUE,accurate,7,7,3,7,7,0
P0324,climate,controversial,TRUE,accurate,6,7,3,6,7,1
P0324,election,controversial,TRUE,deceptive,1,1,3,1,1,0
P0324,great_wall,neutral,FALSE,accurate,7,4,1,1,4,3
P0324,gun_control,controversial,FALSE,deceptive,5,5,2,3,3,0
P0324,lightning,neutral,FALSE,deceptive,2,3,1,6,5,-1
P0324,vaccines,controversial,FALSE,deceptive,1,4,1,7,4,-3
P0324,water_boil,neutral,TRUE,accurate,7,7,1,7,7,0
P0325,bones,neutral,TRUE,accurate,5,6,2,5,6,1
P0325,climate,controversial,TRUE,accurate,6,7,3,6,7,1
P0325,election,controversial,TRUE,deceptive,7,6,4,7,6,-1
P0325,great_wall,neutral,FALSE,accurate,1,1,3,7,7,0
P0325,gun_control,controversial,FALSE,deceptive,1,1,4,7,7,0
P0325,lightning,neutral,FALSE,accurate,5,3,1,3,5,2
P0325,vaccines,controversial,FALSE,accurate,2,1,2,6,7,1
P0325,water_boil,neutral,TRUE,deceptive,3,3,1,3,3,0
P0326,bones,neutral,TRUE,deceptive,5,4,1,5,4,-1
P0326,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0326,election,controversial,TRUE,accurate,6,6,4,6,6,0
P0326,great_wall,neutral,FALSE,deceptive,3,5,1,5,3,-2
P0326,gun_control,controversial,FALSE,deceptive,2,2,4,6,6,0
P0326,lightning,neutral,FALSE,accurate,3,3,2,5,5,0
P0326,vaccines,controversial,FALSE,deceptive,1,1,3,7,7,0
P0326,water_boil,neutral,TRUE,deceptive,5,3,1,5,3,-2
P0327,bones,neutral,TRUE,accurate,4,5,1,4,5,1
P0327,climate,controversial,TRUE,accurate,4,3,2,4,3,-1
P0327,election,controversial,TRUE,accurate,1,1,4,1,1,0
P0327,great_wall,neutral,FALSE,accurate,6,6,3,2,2,0
P0327,gun_control,controversial,FALSE,accurate,4,4,4,4,4,0
P0327,lightning,neutral,FALSE,accurate,5,5,1,3,3,0
P0327,vaccines,controversial,FALSE,deceptive,2,5,2,6,3,-3
P0327,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0328,bones,neutral,TRUE,deceptive,6,3,2,6,3,-3
P0328,climate,controversial,TRUE,deceptive,6,6,5,6,6,0
P0328,election,controversial,TRUE,accurate,6,6,5,6,6,0
P0328,great_wall,neutral,FALSE,accurate,1,1,6,7,7,0
P0328,gun_control,controversial,FALSE,deceptive,3,3,6,5,5,0
P0328,lightning,neutral,FALSE,accurate,1,1,5,7,7,0
P0328,vaccines,controversial,FALSE,accurate,2,2,6,6,6,0
P0328,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0329,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0329,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0329,election,controversial,TRUE,deceptive,7,7,5,7,7,0
P0329,great_wall,neutral,FALSE,deceptive,1,1,1,7,7,0
P0329,gun_control,controversial,FALSE,deceptive,1,1,5,7,7,0
P0329,lightning,neutral,FALSE,accurate,3,2,1,5,6,1
P0329,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0329,water_boil,neutral,TRUE,deceptive,7,7,1,7,7,0
P0330,bones,neutral,TRUE,deceptive,5,5,5,5,5,0
P0330,climate,controversial,TRUE,deceptive,5,5,6,5,5,0
P0330,election,controversial,TRUE,accurate,6,5,5,6,5,-1
P0330,great_wall,neutral,FALSE,accurate,6,6,6,2,2,0
P0330,gun_control,controversial,FALSE,accurate,6,5,5,2,3,1
P0330,lightning,neutral,FALSE,accurate,6,3,6,2,5,3
P0330,vaccines,controversial,FALSE,accurate,6,5,6,2,3,1
P0330,water_boil,neutral,TRUE,accurate,5,6,5,5,6,1
P0331,bones,neutral,TRUE,accurate,5,7,6,5,7,2
P0331,climate,controversial,TRUE,deceptive,7,7,6,7,7,0
P0331,election,controversial,TRUE,deceptive,2,2,2,2,2,0
P0331,great_wall,neutral,FALSE,deceptive,7,7,7,1,1,0
P0331,gun_control,controversial,FALSE,accurate,4,3,4,4,5,1
P0331,lightning,neutral,FALSE,accurate,6,2,1,2,6,4
P0331,vaccines,controversial,FALSE,deceptive,5,4,4,3,4,1
P0331,water_boil,neutral,TRUE,accurate,4,4,4,4,4,0
P0332,bones,neutral,TRUE,deceptive,7,1,7,7,1,-6
P0332,climate,controversial,TRUE,deceptive,6,7,4,6,7,1
P0332,election,controversial,TRUE,accurate,1,1,5,1,1,0
P0332,great_wall,neutral,FALSE,deceptive,3,3,5,5,5,0
P0332,gun_control,controversial,FALSE,accurate,5,3,5,3,5,2
P0332,lightning,neutral,FALSE,accurate,1,1,5,7,7,0
P0332,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0332,water_boil,neutral,TRUE,deceptive,1,6,4,1,6,5
P0333,bones,neutral,TRUE,deceptive,7,6,5,7,6,-1
P0333,climate,controversial,TRUE,deceptive,5,5,2,5,5,0
P0333,election,controversial,TRUE,accurate,6,6,5,6,6,0
P0333,great_wall,neutral,FALSE,accurate,3,2,1,5,6,1
P0333,gun_control,controversial,FALSE,deceptive,2,2,3,6,6,0
P0333,lightning,neutral,FALSE,accurate,4,5,1,4,3,-1
P0333,vaccines,controversial,FALSE,deceptive,1,1,2,7,7,0
P0333,water_boil,neutral,TRUE,accurate,6,6,6,6,6,0
P0334,bones,neutral,TRUE,accurate,7,7,2,7,7,0
P0334,climate,controversial,TRUE,accurate,6,6,2,6,6,0
P0334,election,controversial,TRUE,deceptive,4,3,1,4,3,-1
P0334,great_wall,neutral,FALSE,deceptive,1,5,1,7,3,-4
P0334,gun_control,controversial,FALSE,deceptive,6,7,3,2,1,-1
P0334,lightning,neutral,FALSE,deceptive,3,6,1,5,2,-3
P0334,vaccines,controversial,FALSE,deceptive,3,5,1,5,3,-2
P0334,water_boil,neutral,TRUE,deceptive,1,1,1,1,1,0
P0335,bones,neutral,TRUE,deceptive,7,5,6,7,5,-2
P0335,climate,controversial,TRUE,deceptive,6,6,5,6,6,0
P0335,election,controversial,TRUE,accurate,2,2,5,2,2,0
P0335,great_wall,neutral,FALSE,accurate,4,3,1,4,5,1
P0335,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0335,lightning,neutral,FALSE,accurate,4,2,1,4,6,2
P0335,vaccines,controversial,FALSE,accurate,3,2,3,5,6,1
P0335,water_boil,neutral,TRUE,accurate,4,6,2,4,6,2
P0336,bones,neutral,TRUE,accurate,7,7,7,7,7,0
P0336,climate,controversial,TRUE,accurate,5,5,3,5,5,0
P0336,election,controversial,TRUE,accurate,2,3,4,2,3,1
P0336,great_wall,neutral,FALSE,deceptive,3,2,1,5,6,1
P0336,gun_control,controversial,FALSE,accurate,2,3,5,6,5,-1
P0336,lightning,neutral,FALSE,accurate,7,5,4,1,3,2
P0336,vaccines,controversial,FALSE,deceptive,6,5,3,2,3,1
P0336,water_boil,neutral,TRUE,accurate,1,3,6,1,3,2
P0337,bones,neutral,TRUE,accurate,6,7,2,6,7,1
P0337,climate,controversial,TRUE,accurate,6,7,4,6,7,1
P0337,election,controversial,TRUE,deceptive,2,2,6,2,2,0
P0337,great_wall,neutral,FALSE,deceptive,5,6,2,3,2,-1
P0337,gun_control,controversial,FALSE,deceptive,2,3,4,6,5,-1
P0337,lightning,neutral,FALSE,deceptive,2,5,2,6,3,-3
P0337,vaccines,controversial,FALSE,deceptive,2,3,4,6,5,-1
P0337,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0338,bones,neutral,TRUE,deceptive,7,7,4,7,7,0
P0338,climate,controversial,TRUE,accurate,5,5,4,5,5,0
P0338,election,controversial,TRUE,deceptive,7,7,7,7,7,0
P0338,great_wall,neutral,FALSE,deceptive,1,1,5,7,7,0
P0338,gun_control,controversial,FALSE,deceptive,2,2,4,6,6,0
P0338,lightning,neutral,FALSE,deceptive,1,1,2,7,7,0
P0338,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0338,water_boil,neutral,TRUE,accurate,4,6,2,4,6,2
P0339,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0339,climate,controversial,TRUE,deceptive,6,2,3,6,2,-4
P0339,election,controversial,TRUE,deceptive,6,3,4,6,3,-3
P0339,great_wall,neutral,FALSE,deceptive,3,4,1,5,4,-1
P0339,gun_control,controversial,FALSE,deceptive,3,3,3,5,5,0
P0339,lightning,neutral,FALSE,accurate,4,4,1,4,4,0
P0339,vaccines,controversial,FALSE,deceptive,5,2,3,3,6,3
P0339,water_boil,neutral,TRUE,accurate,5,5,1,5,5,0
P0340,bones,neutral,TRUE,deceptive,5,5,3,5,5,0
P0340,climate,controversial,TRUE,deceptive,6,6,5,6,6,0
P0340,election,controversial,TRUE,accurate,3,4,4,3,4,1
P0340,great_wall,neutral,FALSE,deceptive,1,1,3,7,7,0
P0340,gun_control,controversial,FALSE,accurate,6,3,4,2,5,3
P0340,lightning,neutral,FALSE,deceptive,2,4,2,6,4,-2
P0340,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0340,water_boil,neutral,TRUE,accurate,7,7,7,7,7,0
P0341,bones,neutral,TRUE,deceptive,6,5,3,6,5,-1
P0341,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0341,election,controversial,TRUE,accurate,7,6,5,7,6,-1
P0341,great_wall,neutral,FALSE,accurate,1,1,4,7,7,0
P0341,gun_control,controversial,FALSE,accurate,4,4,5,4,4,0
P0341,lightning,neutral,FALSE,deceptive,1,2,4,7,6,-1
P0341,vaccines,controversial,FALSE,accurate,1,1,5,7,7,0
P0341,water_boil,neutral,TRUE,deceptive,7,2,3,7,2,-5
P0342,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0342,climate,controversial,TRUE,deceptive,7,7,7,7,7,0
P0342,election,controversial,TRUE,accurate,3,1,7,3,1,-2
P0342,great_wall,neutral,FALSE,deceptive,2,3,3,6,5,-1
P0342,gun_control,controversial,FALSE,accurate,5,5,2,3,3,0
P0342,lightning,neutral,FALSE,deceptive,4,7,1,4,1,-3
P0342,vaccines,controversial,FALSE,deceptive,3,1,4,5,7,2
P0342,water_boil,neutral,TRUE,accurate,5,6,1,5,6,1
P0343,bones,neutral,TRUE,deceptive,5,1,2,5,1,-4
P0343,climate,controversial,TRUE,accurate,6,6,5,6,6,0
P0343,election,controversial,TRUE,deceptive,7,7,6,7,7,0
P0343,great_wall,neutral,FALSE,accurate,2,7,2,6,1,-5
P0343,gun_control,controversial,FALSE,accurate,1,1,3,7,7,0
P0343,lightning,neutral,FALSE,deceptive,4,5,1,4,3,-1
P0343,vaccines,controversial,FALSE,accurate,2,1,4,6,7,1
P0343,water_boil,neutral,TRUE,accurate,4,4,1,4,4,0
P0344,bones,neutral,TRUE,deceptive,1,3,2,1,3,2
P0344,climate,controversial,TRUE,deceptive,7,7,7,7,7,0
P0344,election,controversial,TRUE,deceptive,7,6,6,7,6,-1
P0344,great_wall,neutral,FALSE,deceptive,5,5,4,3,3,0
P0344,gun_control,controversial,FALSE,accurate,1,1,3,7,7,0
P0344,lightning,neutral,FALSE,accurate,4,3,2,4,5,1
P0344,vaccines,controversial,FALSE,accurate,2,2,5,6,6,0
P0344,water_boil,neutral,TRUE,accurate,5,5,3,5,5,0
P0345,bones,neutral,TRUE,deceptive,5,5,1,5,5,0
P0345,climate,controversial,TRUE,deceptive,7,6,4,7,6,-1
P0345,election,controversial,TRUE,deceptive,6,6,5,6,6,0
P0345,great_wall,neutral,FALSE,deceptive,5,7,3,3,1,-2
P0345,gun_control,controversial,FALSE,accurate,1,1,4,7,7,0
P0345,lightning,neutral,FALSE,accurate,5,3,1,3,5,2
P0345,vaccines,controversial,FALSE,accurate,1,1,4,7,7,0
P0345,water_boil,neutral,TRUE,accurate,7,7,2,7,7,0
P0346,bones,neutral,TRUE,accurate,5,2,2,5,2,-3
P0346,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0346,election,controversial,TRUE,accurate,1,1,3,1,1,0
P0346,great_wall,neutral,FALSE,deceptive,1,1,1,7,7,0
P0346,gun_control,controversial,FALSE,accurate,1,5,2,7,3,-4
P0346,lightning,neutral,FALSE,accurate,6,4,1,2,4,2
P0346,vaccines,controversial,FALSE,deceptive,3,2,2,5,6,1
P0346,water_boil,neutral,TRUE,accurate,4,4,1,4,4,0
P0347,bones,neutral,TRUE,accurate,5,5,5,5,5,0
P0347,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0347,election,controversial,TRUE,deceptive,6,3,5,6,3,-3
P0347,great_wall,neutral,FALSE,accurate,6,2,5,2,6,4
P0347,gun_control,controversial,FALSE,deceptive,3,2,5,5,6,1
P0347,lightning,neutral,FALSE,deceptive,4,3,1,4,5,1
P0347,vaccines,controversial,FALSE,deceptive,2,3,3,6,5,-1
P0347,water_boil,neutral,TRUE,accurate,6,6,5,6,6,0
P0348,bones,neutral,TRUE,deceptive,7,5,2,7,5,-2
P0348,climate,controversial,TRUE,accurate,5,6,1,5,6,1
P0348,election,controversial,TRUE,deceptive,1,1,5,1,1,0
P0348,great_wall,neutral,FALSE,deceptive,4,5,1,4,3,-1
P0348,gun_control,controversial,FALSE,deceptive,4,4,1,4,4,0
P0348,lightning,neutral,FALSE,accurate,5,6,2,3,2,-1
P0348,vaccines,controversial,FALSE,accurate,4,3,1,4,5,1
P0348,water_boil,neutral,TRUE,deceptive,5,3,1,5,3,-2
P0349,bones,neutral,TRUE,accurate,1,5,2,1,5,4
P0349,climate,controversial,TRUE,deceptive,6,4,4,6,4,-2
P0349,election,controversial,TRUE,accurate,2,4,4,2,4,2
P0349,great_wall,neutral,FALSE,accurate,1,7,4,7,1,-6
P0349,gun_control,controversial,FALSE,accurate,3,6,3,5,2,-3
P0349,lightning,neutral,FALSE,deceptive,4,4,4,4,4,0
P0349,vaccines,controversial,FALSE,accurate,1,6,4,7,2,-5
P0349,water_boil,neutral,TRUE,accurate,5,7,2,5,7,2
P0350,bones,neutral,TRUE,accurate,7,6,4,7,6,-1
P0350,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0350,election,controversial,TRUE,accurate,7,6,4,7,6,-1
P0350,great_wall,neutral,FALSE,deceptive,5,5,1,3,3,0
P0350,gun_control,controversial,FALSE,deceptive,1,1,4,7,7,0
P0350,lightning,neutral,FALSE,accurate,3,3,1,5,5,0
P0350,vaccines,controversial,FALSE,accurate,1,1,5,7,7,0
P0350,water_boil,neutral,TRUE,deceptive,6,5,2,6,5,-1
P0351,bones,neutral,TRUE,accurate,6,6,5,6,6,0
P0351,climate,controversial,TRUE,deceptive,6,6,5,6,6,0
P0351,election,controversial,TRUE,deceptive,1,1,6,1,1,0
P0351,great_wall,neutral,FALSE,accurate,1,1,6,7,7,0
P0351,gun_control,controversial,FALSE,accurate,3,3,5,5,5,0
P0351,lightning,neutral,FALSE,accurate,1,1,5,7,7,0
P0351,vaccines,controversial,FALSE,accurate,2,2,5,6,6,0
P0351,water_boil,neutral,TRUE,accurate,6,6,5,6,6,0
P0352,bones,neutral,TRUE,deceptive,7,6,5,7,6,-1
P0352,climate,controversial,TRUE,deceptive,6,2,4,6,2,-4
P0352,election,controversial,TRUE,deceptive,2,2,6,2,2,0
P0352,great_wall,neutral,FALSE,deceptive,5,6,4,3,2,-1
P0352,gun_control,controversial,FALSE,deceptive,6,6,6,2,2,0
P0352,lightning,neutral,FALSE,deceptive,6,6,4,2,2,0
P0352,vaccines,controversial,FALSE,deceptive,3,5,3,5,3,-2
P0352,water_boil,neutral,TRUE,deceptive,4,2,3,4,2,-2
P0353,bones,neutral,TRUE,deceptive,4,1,1,4,1,-3
P0353,climate,controversial,TRUE,accurate,6,7,4,6,7,1
P0353,election,controversial,TRUE,deceptive,1,2,3,1,2,1
P0353,great_wall,neutral,FALSE,deceptive,5,7,1,3,1,-2
P0353,gun_control,controversial,FALSE,deceptive,1,5,3,7,3,-4
P0353,lightning,neutral,FALSE,accurate,3,1,3,5,7,2
P0353,vaccines,controversial,FALSE,accurate,1,1,3,7,7,0
P0353,water_boil,neutral,TRUE,deceptive,4,1,1,4,1,-3
P0354,bones,neutral,TRUE,accurate,5,6,3,5,6,1
P0354,climate,controversial,TRUE,deceptive,6,6,6,6,6,0
P0354,election,controversial,TRUE,deceptive,1,1,6,1,1,0
P0354,great_wall,neutral,FALSE,deceptive,2,5,1,6,3,-3
P0354,gun_control,controversial,FALSE,deceptive,1,1,6,7,7,0
P0354,lightning,neutral,FALSE,deceptive,3,5,1,5,3,-2
P0354,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0354,water_boil,neutral,TRUE,accurate,5,5,1,5,5,0
P0355,bones,neutral,TRUE,accurate,6,6,2,6,6,0
P0355,climate,controversial,TRUE,deceptive,6,4,1,6,4,-2
P0355,election,controversial,TRUE,deceptive,5,5,2,5,5,0
P0355,great_wall,neutral,FALSE,deceptive,2,1,1,6,7,1
P0355,gun_control,controversial,FALSE,deceptive,3,2,1,5,6,1
P0355,lightning,neutral,FALSE,accurate,4,5,1,4,3,-1
P0355,vaccines,controversial,FALSE,deceptive,2,2,2,6,6,0
P0355,water_boil,neutral,TRUE,accurate,3,5,1,3,5,2
P0356,bones,neutral,TRUE,deceptive,4,5,1,4,5,1
P0356,climate,controversial,TRUE,deceptive,5,4,6,5,4,-1
P0356,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0356,great_wall,neutral,FALSE,accurate,5,5,1,3,3,0
P0356,gun_control,controversial,FALSE,accurate,3,7,6,5,1,-4
P0356,lightning,neutral,FALSE,deceptive,5,5,2,3,3,0
P0356,vaccines,controversial,FALSE,accurate,2,7,6,6,1,-5
P0356,water_boil,neutral,TRUE,accurate,5,6,1,5,6,1
P0357,bones,neutral,TRUE,deceptive,7,5,2,7,5,-2
P0357,climate,controversial,TRUE,deceptive,1,1,4,1,1,0
P0357,election,controversial,TRUE,deceptive,1,1,4,1,1,0
P0357,great_wall,neutral,FALSE,accurate,1,1,1,7,7,0
P0357,gun_control,controversial,FALSE,accurate,1,1,5,7,7,0
P0357,lightning,neutral,FALSE,deceptive,1,1,4,7,7,0
P0357,vaccines,controversial,FALSE,deceptive,5,5,3,3,3,0
P0357,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0358,bones,neutral,TRUE,accurate,6,5,5,6,5,-1
P0358,climate,controversial,TRUE,accurate,5,5,6,5,5,0
P0358,election,controversial,TRUE,accurate,4,5,6,4,5,1
P0358,great_wall,neutral,FALSE,deceptive,5,5,5,3,3,0
P0358,gun_control,controversial,FALSE,accurate,5,5,5,3,3,0
P0358,lightning,neutral,FALSE,accurate,6,7,5,2,1,-1
P0358,vaccines,controversial,FALSE,deceptive,5,5,5,3,3,0
P0358,water_boil,neutral,TRUE,accurate,5,5,5,5,5,0
